"동별(1)",동별(2),2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),총 수급자,총 수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,시설수급자,시설수급자
"동별(1)",동별(2),인원,인원,인원,인원,인원,인원,인원,인원,인원,인원
"동별(1)",동별(2),남자,여자,남자,여자,남자,여자,남자,여자,남자,여자
"강서구",방화1동,663,693,543,596,108,89,12,8,-,-
"강서구",방화2동,798,930,651,774,133,130,14,26,-,-
"강서구",방화3동,1035,1318,868,1099,140,193,27,26,-,-
"강서구",화곡1동,978,1085,782,897,180,161,16,27,-,-
"강서구",우장산동,307,392,251,332,52,56,4,4,-,-
"강서구",기타,215,303,8,9,-,-,-,-,207,294
"구로구",소계,6734,8083,5334,6232,1030,1176,267,324,103,351
"구로구",신도림동,86,119,73,103,10,13,3,3,-,-
"구로구",구로1동,42,73,34,59,5,13,3,1,-,-
"구로구",구로3동,277,265,235,222,37,26,5,17,-,-
"구로구",구로4동,471,577,374,476,68,67,29,34,-,-
"구로구",구로5동,262,309,217,255,35,48,10,6,-,-
"구로구",고척1동,347,352,273,272,60,64,14,16,-,-
"구로구",고척2동,591,773,481,629,88,108,22,36,-,-
"구로구",개봉2동,434,447,344,351,76,81,14,15,-,-
"구로구",개봉3동,302,409,253,321,38,73,11,15,-,-
"구로구",오류1동,525,629,442,524,58,77,25,28,-,-
"구로구",수궁동,491,561,378,421,94,116,19,24,-,-
"구로구",가리봉동,386,277,314,242,55,31,17,4,-,-
"구로구",구로2동,534,618,440,535,76,59,18,24,-,-
"구로구",개봉1동,814,837,649,681,141,134,24,22,-,-
"구로구",오류2동,805,1112,628,852,134,196,43,64,-,-
"구로구",항동,263,351,198,267,55,69,10,15,-,-
"구로구",기타,104,374,1,22,-,1,-,-,103,351
"금천구",소계,6166,7096,4582,5425,1464,1421,29,43,91,207
"금천구",가산동,512,312,377,246,134,62,1,4,-,-
"금천구",독산1동,835,963,654,799,178,161,3,3,-,-
"금천구",독산2동,690,734,553,581,135,150,2,3,-,-
"금천구",독산3동,615,626,444,475,169,146,2,5,-,-
"금천구",독산4동,448,491,324,368,119,115,5,8,-,-
"금천구",시흥1동,802,886,570,696,229,181,3,9,-,-
"금천구",시흥2동,515,802,411,640,101,161,3,1,-,-
"금천구",시흥3동,170,226,136,192,31,31,3,3,-,-
"금천구",시흥4동,639,818,461,628,173,185,5,5,-,-
"금천구",시흥5동,842,1026,645,795,195,229,2,2,-,-
"금천구",기타,98,212,7,5,-,-,-,-,91,207
