"행정동명","자치구","폭염취약성지수","노인대비쉼터수","scaled_취약성지수","scaled_역비례_쉼터개수","우선순위지수"
"화곡본동","강서구",0.228153838074687,0.000873667656823344,0.782352585185088,0.892045066056872,0.80800341510727
"대학동","관악구",0.207252339760333,0,0.747716732741147,1,0.80671143437647
"삼성동","관악구",0.22612748772589,0.000848176420695505,0.778994722001066,0.895194896190581,0.806167331111322
"방화2동","강서구",0.233801111026417,0.0012799414883891,0.791710675678172,0.841843751739051,0.803433949664623
"서원동","관악구",0.221629487684742,0.000828958275766786,0.771541090525707,0.897569590446556,0.801011985806087
"화곡8동","강서구",0.225267049881466,0.00101461038961039,0.77756889128939,0.874629446640316,0.800265832571712
"거여2동","송파구",0.219508550017195,0.000831600831600832,0.76802648678816,0.897243062460454,0.798242891589607
"신내2동","중랑구",0.219842214698174,0.000847816871555744,0.768579402205147,0.895239323958199,0.798197951125032
"풍납1동","송파구",0.222560845653511,0.00101385603244339,0.773084442906173,0.874722658947647,0.796851838561316
"면목본동","중랑구",0.215513331345717,0.000727907992429757,0.761406013829455,0.910055890674549,0.79616676204668
"난향동","관악구",0.21343338715463,0.000655093350802489,0.757959340341715,0.919053247696492,0.795630039246658
"행운동","관악구",0.211655541406232,0.000632911392405063,0.755013273888321,0.921794166208035,0.794013834994814
"조원동","관악구",0.203736477106352,0.00029673590504451,0.741890600170889,0.96333376338537,0.793673556230422
"면목7동","중랑구",0.215146333097955,0.000818330605564648,0.760797861391506,0.898882800825447,0.793088071878905
"화곡6동","강서구",0.216160995875374,0.000868432479374729,0.762479258089029,0.892691951896392,0.792928598244495
"면목4동","중랑구",0.223260791900894,0.00118539592223803,0.774244323149131,0.853526295173892,0.792783865368798
"등촌2동","강서구",0.213983049268345,0.000812787862367922,0.758870184893543,0.899567691093494,0.791771326095998
"발산1동","강서구",0.207137825803358,0.000524842547235829,0.74752697177488,0.935147716554599,0.791400788612363
"신림동","관악구",0.205497259036459,0.000472366556447804,0.744808390187658,0.941631923764145,0.790834215698476
"잠실7동","송파구",0.203686799626423,0.000422832980972516,0.741808279667414,0.947752550785918,0.789966926731685
"거여1동","송파구",0.227885834766954,0.0014903129657228,0.78190847716558,0.815849154409383,0.789845270394298
"인헌동","관악구",0.203957625862919,0.00045341192473362,0.742257065559418,0.94397405695248,0.789427192422405
"묵2동","중랑구",0.210230625662248,0.000736377025036819,0.752652047400563,0.909009412819364,0.789215138649508
"잠실3동","송파구",0.196017891990773,0.000153704272978789,0.72910014031397,0.981007498095404,0.788006938111266
"망우본동","중랑구",0.206491485583122,0.000648845055800675,0.746455922027154,0.919825319626717,0.786997159641568
"하계1동","노원구",0.21407063921784,0.000983090837593394,0.759015330113309,0.878524166937373,0.786961647155359
"남현동","관악구",0.213309717133013,0.000951173113506658,0.757754406869672,0.882468087452786,0.786917840718397
"송천동","강북구",0.215268657067841,0.00105089325927038,0.76100056432254,0.870146145963199,0.786523505632389
"중계4동","노원구",0.20165634948034,0.00046072333563695,0.738443622713314,0.943070620874773,0.786294234583981
"풍납2동","송파구",0.201564910430075,0.000457770656900893,0.738292099152421,0.943435469264681,0.786263461041515
"상계2동","노원구",0.196844224881814,0.000254517688979384,0.730469455740703,0.96855046643133,0.786143057653899
"삼전동","송파구",0.205044589763077,0.000664893617021277,0.744058272376822,0.917842275670675,0.784696462672628
"오금동","송파구",0.216574671651573,0.00117770217220623,0.763164759813765,0.854476975069126,0.784517491420508
"신내1동","중랑구",0.206871961590972,0.000755857898715042,0.747086408448183,0.906602254428341,0.784388088587159
"석촌동","송파구",0.207246831985069,0.000778816199376947,0.747707605812136,0.903765407016118,0.784200646036033
"중화1동","중랑구",0.205037010572809,0.000715478177915574,0.74404571290803,0.911591783407128,0.783225205653078
"서림동","관악구",0.19975574469599,0.000511639805576874,0.735294132381332,0.936779116197849,0.782410005873082
"방화1동","강서구",0.205858326102181,0.000782881002087683,0.745406714069642,0.903263138785513,0.782320349993726
"공항동","강서구",0.216627116047349,0.00126715945089757,0.763251665370788,0.843423166980396,0.78199921794732
"보라매동","관악구",0.187573271452851,0,0.715106567867746,1,0.781726931592704
"문정1동","송파구",0.218247375983371,0.00141322781232335,0.765936596528395,0.825374198146828,0.779835669627844
"낙성대동","관악구",0.195170030589343,0.000465549348230912,0.727695150013697,0.942474293579467,0.777919771051097
"상계9동","노원구",0.189698789754949,0.000250815149235014,0.718628762170334,0.969007971559743,0.777178213008311
"오륜동","송파구",0.19067848352503,0.000295072292711714,0.720252211759949,0.963539328004926,0.777143225541946
"문정2동","송파구",0.187433255959737,0.000222469410456062,0.714874548330849,0.972510518934081,0.775120942716846
"묵1동","중랑구",0.192412358099186,0.000449977501124944,0.72312541362345,0.9443984322523,0.7748685825454
"방이2동","송파구",0.205004641802973,0.00100781053162006,0.743992074651147,0.875469672571121,0.77473720390722
"화곡4동","강서구",0.202516423031575,0.000914494741655235,0.739868849755102,0.887000258444166,0.774274514669415
"상봉1동","중랑구",0.211460773557924,0.00132802124833997,0.754690524277103,0.8359027657486,0.773681446690642
"잠실4동","송파구",0.187890939323632,0.000309693403530505,0.715632974986177,0.9617326672681,0.773181690271446
"송파2동","송파구",0.199311356121482,0.000902255639097744,0.734557736508513,0.888512585812357,0.770559015938085
"중앙동","관악구",0.187226621928836,0.000390015600624025,0.714532135280045,0.951807637522892,0.770017374599646
"청량리동","동대문구",0.201144334748888,0.00102546573235344,0.737595163601867,0.873288103854414,0.769326021582255
"우장산동","강서구",0.183964073122599,0.000289393720156273,0.709125768839493,0.964241002057212,0.768782706177564
"청룡동","관악구",0.179820133885177,0.000196193839513439,0.702258851176206,0.975757265569687,0.766214568613155
"송파1동","송파구",0.192741145475687,0.000779828437743696,0.72367024686395,0.903640329562279,0.765755009152916
"잠실본동","송파구",0.189750682147277,0.000700607192900514,0.718714753002982,0.913429319903337,0.764247411205602
"월계1동","노원구",0.192616695049965,0.00087431693989071,0.723464020185027,0.891964837253504,0.762866773828865
