"행정동명","자치구.x","평균자외선지수","평균노인체감온도","폭염시간합계","온열질환환자수","등록인구수","노인인구수","노인인구비율","독거노인수","독거노인비율","기초생활수급자수","기초생활수급자비율","저소득노인수","저소득노인비율","장애인구수","장애인구비율","인구밀도","단독연립다세대주택","무더위쉼터개수","노인대비쉼터수.x","인구당보건인력","인구당소방인력","도시화면적비율","하천변조경비율","녹지비율","재정자립도","RGDP","면적.km.","하천변조경.km.","녹지면적.km.","위도.x","경도.x","위도.y","경도.y","자치구.y","폭염취약성지수","노인대비쉼터수.y","scaled_취약성지수","scaled_역비례_쉼터개수","우선순위지수"
"수궁동","구로구",6.544776119,28.65671642,152,10,22942,5251,0.228881527329788,1205,0.0525237555574928,1052,0.0458547641879522,47,0.00204864440763665,1272,0.0554441635428472,8592.50936329588,82729,12,0.00228527899447724,0.000495807141140609,0.000774066250964421,0.7445,0.00406237203495631,0.00796037453183521,19.9,14663398,2.67,0.0108465333333333,0.0212542,37.4982770810681,126.826069403367,37.4982770810681,126.826069403367,"구로구",0.173484098591294,0.00228527899447724,0.691759413278597,0.717619004247638,0.697806500230522
"수색동","은평구",6.589552239,28.28606965,21,20,21272,3365,0.158189168860474,648,0.0304625799172621,580,0.0272658894321173,12,0.000564121850319669,798,0.037514103046258,16489.9224806202,68309,5,0.00148588410104012,0.000430641076731241,0.000548478187279591,0.5347,0.00162519379844961,0.0102575096899225,16,5112192,1.29,0.0020965,0.0132321875,37.585770583181,126.894901074987,37.585770583181,126.894901074987,"은평구",0.271808948301909,0.00148588410104012,0.85469342570826,0.816396408036695,0.845737932323364
"수서동","강남구",6.701492537,28.40547264,110,10,13830,5238,0.378741865509761,3410,0.246565437454808,3438,0.248590021691974,57,0.00412147505422994,2085,0.150759219088937,9671.32867132867,100572,7,0.00133638793432608,0.000532978518319719,0.000687958087476517,0.6626,0.0368238080101716,0.0171710425937699,56.1,77924019,1.43,0.0526580454545455,0.0245545909090909,37.4868367730653,127.100569278023,37.4868367730653,127.100569278023,"강남구",0.135739226548347,0.00133638793432608,0.629212422678543,0.834868934375882,0.677303779187325
"숭인1동","종로구",6.73880597,28.40547264,62,2,6086,1333,0.219027275714755,558,0.0916858363457115,324,0.0532369372329938,14,0.00230036148537627,295,0.0484719027275715,26460.8695652174,32325,2,0.00150037509377344,0.00141463725164275,0.00210780950494769,0.5339,0,0.0473168115942029,42,35719537,0.23,0,0.0108828666666667,37.5772251067491,127.016861218815,37.5772251067491,127.016861218815,"종로구",-0.0867644332243304,0.00150037509377344,0.26050182537027,0.814605825369386,0.390075223202266
"숭인2동","종로구",6.597014925,28.12437811,97,2,11029,1828,0.165744854474567,954,0.0864992293045607,506,0.0458790461510563,25,0.00226675129204824,398,0.0360866805694079,31511.4285714286,32325,5,0.00273522975929978,0.00141463725164275,0.00210780950494769,0.5339,0,0.0310939047619048,42,35719537,0.35,0,0.0108828666666667,37.5743067256077,127.020637609556,37.5743067256077,127.020637609556,"종로구",-0.109928887245092,0.00273522975929978,0.222116031235284,0.662020740176958,0.324984712674073
"시흥1동","금천구",6.731343284,28.6641791,115,3,33380,7136,0.213780707010186,1971,0.0590473337327741,1688,0.0505692031156381,99,0.00296584781306171,1725,0.0516776512881965,19520.4678362573,37029,8,0.00112107623318386,0.000779474138006114,0.000814310970989627,0.777,0.0118016959064327,0.00683561403508772,22,17801015,1.71,0.0201809,0.0116889,37.4528863098895,126.900146015335,37.4528863098895,126.900146015335,"금천구",0.0799163013426078,0.00112107623318386,0.536708307837774,0.861473971534412,0.61265251784962
"시흥2동","금천구",6.731343284,28.6641791,115,3,20404,4706,0.230641050774358,1042,0.0510684179572633,1317,0.0645461674181533,85,0.00416584983336601,1167,0.0571946677122133,16193.6507936508,37029,6,0.00127496812579686,0.000779474138006114,0.000814310970989627,0.777,0.0160165873015873,0.00927690476190476,22,17801015,1.26,0.0201809,0.0116889,37.4505899348172,126.920073090376,37.4505899348172,126.920073090376,"금천구",0.0925337498615545,0.00127496812579686,0.557616669456096,0.842458286368927,0.624224916549447
"시흥3동","금천구",6.731343284,28.6641791,115,3,10361,2644,0.255187723192742,580,0.0559791525914487,396,0.0382202490107133,33,0.00318502075089277,531,0.0512498793552746,9683.17757009346,37029,3,0.00113464447806354,0.000779474138006114,0.000814310970989627,0.777,0.0188606542056075,0.0109242056074766,22,17801015,1.07,0.0201809,0.0116889,37.4402762460347,126.905925642762,37.4402762460347,126.905925642762,"금천구",0.0816499054938866,0.00113464447806354,0.539581061583789,0.859797408406236,0.614461445228736
"시흥4동","금천구",6.731343284,28.6641791,115,3,19586,4829,0.246553660778107,1165,0.0594812621260084,1457,0.0743898703155315,70,0.00357398141529664,1182,0.0603492290411518,22512.6436781609,37029,11,0.00227790432801822,0.000779474138006114,0.000814310970989627,0.777,0.0231964367816092,0.0134355172413793,22,17801015,0.87,0.0201809,0.0116889,37.460077964088,126.909105417211,37.460077964088,126.909105417211,"금천구",0.0935302610579962,0.00227790432801822,0.559267987186509,0.718530256511836,0.596510370174089
"시흥5동","금천구",6.731343284,28.6641791,115,3,18347,4869,0.265383986482804,1534,0.0836103995203576,1868,0.101815010628441,98,0.00534147272033575,1295,0.0705837466615795,13199.2805755396,37029,3,0.000616142945163278,0.000779474138006114,0.000814310970989627,0.777,0.0145186330935252,0.00840928057553957,22,17801015,1.39,0.0201809,0.0116889,37.4487497175328,126.912431221373,37.4487497175328,126.912431221373,"금천구",0.123827645866749,0.000616142945163278,0.609473753964128,0.923866163036781,0.682992249943575
"신길1동","영등포구",6.514925373,28.21890547,107,16,20531,3922,0.191028201256636,1276,0.0621499196337246,1033,0.0503141590765184,80,0.00389654668549998,908,0.0442258048804247,31107.5757575758,68995,7,0.00178480367159612,0.000537698808810807,0.000761296333266786,0.6374,0.00553577441077441,0.0415876262626263,35.2,44265877,0.66,0.00365361111111111,0.0274478333333333,37.5123377973166,126.919510430941,37.5123377973166,126.919510430941,"영등포구",0.162273743571217,0.00178480367159612,0.673182744923059,0.779460346318427,0.698035028837729
"신길3동","영등포구",6.552238806,28.65671642,152,16,16888,3546,0.209971577451445,915,0.0541804831833254,800,0.0473709142586452,49,0.00290146849834202,809,0.047903837044055,32476.9230769231,68995,4,0.00112803158488438,0.000537698808810807,0.000761296333266786,0.6374,0.00702617521367521,0.0527842948717949,35.2,44265877,0.52,0.00365361111111111,0.0274478333333333,37.506447127266,126.905886542856,37.506447127266,126.905886542856,"영등포구",0.176944346887826,0.00112803158488438,0.69749338735144,0.860614531989504,0.735638141709886
"신길4동","영등포구",6.626865672,28.65671642,152,16,12668,2689,0.212267129775813,770,0.0607830754657404,812,0.0640985159456899,63,0.00497316071992422,626,0.0494158509630565,33336.8421052632,68995,4,0.00148754183711417,0.000537698808810807,0.000761296333266786,0.6374,0.00961476608187135,0.0722311403508772,35.2,44265877,0.38,0.00365361111111111,0.0274478333333333,37.5072845369465,126.912917914043,37.5072845369465,126.912917914043,"영등포구",0.205802831668548,0.00148754183711417,0.745314754297865,0.816191569518327,0.761888808583054
"신길5동","영등포구",6.723880597,28.10696517,62,16,10622,2289,0.215496140086613,608,0.057239691206929,576,0.0542270758802485,63,0.00593108642440218,561,0.0528149124458671,22600,68995,5,0.00218435998252512,0.000537698808810807,0.000761296333266786,0.6374,0.00777364066193854,0.0583996453900709,35.2,44265877,0.47,0.00365361111111111,0.0274478333333333,37.5011170637039,126.905554641218,37.5011170637039,126.905554641218,"영등포구",0.193203346284774,0.00218435998252512,0.724436159373295,0.730089083898418,0.725758056775965
"신길6동","영등포구",6.604477612,28.12437811,97,16,18095,3604,0.199171041724233,826,0.0456479690522244,594,0.0328267477203647,52,0.00287372202265819,764,0.042221608179055,27838.4615384615,68995,4,0.00110987791342952,0.000537698808810807,0.000761296333266786,0.6374,0.00562094017094017,0.0422274358974359,35.2,44265877,0.65,0.00365361111111111,0.0274478333333333,37.4991562409581,126.913541064136,37.4991562409581,126.913541064136,"영등포구",0.157733609447181,0.00110987791342952,0.665659293100095,0.862857694349274,0.711772778830092
"신길7동","영등포구",6.52238806,28.12437811,97,16,19938,2904,0.145651519711104,469,0.0235229210552713,294,0.0147457117062895,18,0.000902798675895275,577,0.028939713110643,31153.125,68995,4,0.00137741046831956,0.000537698808810807,0.000761296333266786,0.6374,0.00570876736111111,0.0428872395833333,35.2,44265877,0.64,0.00365361111111111,0.0274478333333333,37.5057976687959,126.919802821395,37.5057976687959,126.919802821395,"영등포구",0.112258528198692,0.00137741046831956,0.590302580374997,0.829799976045035,0.646307394144489
"신내1동","중랑구",6.708955224,28.10696517,62,11,37431,7938,0.2120702091849,1475,0.0394058400790788,2283,0.0609922256952793,44,0.00117549624642676,2002,0.0534850792124175,14621.484375,63613,6,0.000755857898715042,0.000537218609044997,0.000633243191338064,0.6044,0.00409739583333333,0.00577114583333333,15.4,4860242,2.56,0.0104893333333333,0.0147741333333333,37.612801592457,127.104506340261,37.612801592457,127.104506340261,"중랑구",0.206871961590972,0.000755857898715042,0.747086408448183,0.906602254428341,0.784388088587159
"신내2동","중랑구",6.589552239,28.12437811,97,11,19536,4718,0.241502866502867,1310,0.0670556920556921,1446,0.074017199017199,23,0.00117731367731368,1495,0.076525389025389,21006.4516129032,63613,4,0.000847816871555744,0.000537218609044997,0.000633243191338064,0.6044,0.011278853046595,0.015886164874552,15.4,4860242,0.93,0.0104893333333333,0.0147741333333333,37.6109504231526,127.091616422224,37.6109504231526,127.091616422224,"중랑구",0.219842214698174,0.000847816871555744,0.768579402205147,0.895239323958199,0.798197951125032
"신당5동","중구",6.753731343,28.40547264,62,5,10460,2005,0.191682600382409,619,0.0591778202676864,545,0.0521032504780115,19,0.00181644359464627,487,0.0465583173996176,26820.5128205128,25849,4,0.00199501246882793,0.00183498426563265,0.00229995765420925,0.9989,0,0.0156555555555556,53.6,61342710,0.39,0,0.00610566666666667,37.5635811711341,127.022016244485,37.5635811711341,127.022016244485,"중구",-0.178736119131803,0.00199501246882793,0.108095634474181,0.753485850590914,0.259015684193917
"신당동","중구",6.682835821,28.38059701,93,5,8850,1631,0.184293785310734,636,0.071864406779661,488,0.0551412429378531,18,0.00203389830508475,383,0.0432768361581921,16090.9090909091,25849,5,0.00306560392397302,0.00183498426563265,0.00229995765420925,0.9989,0,0.0111012121212121,53.6,61342710,0.55,0,0.00610566666666667,37.5657474603263,127.013774728602,37.5657474603263,127.013774728602,"중구",-0.181219319386898,0.00306560392397302,0.103980725756601,0.621197984698638,0.224928413660998
"신대방1동","동작구",6.731343284,28.6641791,115,5,24964,4541,0.18190193879186,990,0.0396571062329755,654,0.026197724723602,12,0.000480692196763339,832,0.0333279923089249,40264.5161290323,67111,2,0.000440431622990531,0.000735688236345101,0.000620080084919442,0.8644,0.0070752688172043,0.0103496774193548,28.4,6712864,0.62,0.00438666666666667,0.0064168,37.489948148245,126.910705374245,37.489948148245,126.910705374245,"동작구",0.0799387673461601,0.000440431622990531,0.53674553623032,0.94557797075917,0.632348180654317
"신대방2동","동작구",6.708955224,28.55970149,97,5,22167,3672,0.165651644336175,740,0.0333829566472685,584,0.0263454684891956,7,0.000315784725041729,783,0.0353227771010962,21521.359223301,67111,2,0.000544662309368192,0.000735688236345101,0.000620080084919442,0.8644,0.0042588996763754,0.00622990291262136,28.4,6712864,1.03,0.00438666666666667,0.0064168,37.4943096880798,126.921531757487,37.4943096880798,126.921531757487,"동작구",0.0611828864213856,0.000544662309368192,0.505665184267203,0.932698683338069,0.605524022071635
"신도림동","구로구",6.619402985,28.65671642,152,10,36336,5447,0.149906428885953,682,0.0187692646411273,205,0.00564178775869661,13,0.000357771906649053,962,0.0264751210920299,24718.3673469388,82729,5,0.000917936478795667,0.000495807141140609,0.000774066250964421,0.7445,0.00737859410430839,0.0144586394557823,19.9,14663398,1.47,0.0108465333333333,0.0212542,37.5097338626686,126.88284657761,37.5097338626686,126.88284657761,"구로구",0.141594226399416,0.000917936478795667,0.638914737213652,0.886574979446205,0.696828376339192
"신림동","관악구",6.73880597,28.21641791,98,12,24024,2117,0.0881202131202131,682,0.0283882783882784,891,0.0370879120879121,8,0.000333000333000333,551,0.0229353979353979,44488.8888888889,79068,1,0.000472366556447804,0.000441703372559332,0.000562914995726777,0.5316,0.00229166666666667,0.00459882154882155,17.7,6347562,0.54,0.0012375,0.00248336363636364,37.4869003896313,126.927612942315,37.4869003896313,126.927612942315,"관악구",0.205497259036459,0.000472366556447804,0.744808390187658,0.941631923764145,0.790834215698476
"신사1동","은평구",6.537313433,28.30845771,36,20,26429,5742,0.217261341707972,1155,0.0437019940217186,1141,0.0431722728820614,22,0.00083241893374702,1246,0.0471451814294903,31463.0952380952,68309,4,0.000696621386276559,0.000430641076731241,0.000548478187279591,0.5347,0.00249583333333333,0.0157526041666667,16,5112192,0.84,0.0020965,0.0132321875,37.5989937128433,126.908843013863,37.5989937128433,126.908843013863,"은평구",0.295607533501117,0.000696621386276559,0.894130037999746,0.913921826965305,0.89875821131278
"신사2동","은평구",6.582089552,28.12437811,97,20,18961,4296,0.226570328569168,981,0.0517377775433785,1150,0.060650809556458,16,0.00084383735035072,883,0.0465692737724804,18961,68309,5,0.00116387337057728,0.000430641076731241,0.000548478187279591,0.5347,0.0020965,0.0132321875,16,5112192,1,0.0020965,0.0132321875,37.5928912362551,126.906285586818,37.5928912362551,126.906285586818,"은평구",0.320978770871062,0.00116387337057728,0.936172690667481,0.856185733948668,0.917468292640551
"신수동","마포구",6.76119403,28.40547264,62,6,22596,3629,0.160603646663126,745,0.0329704372455302,411,0.0181890600106213,16,0.000708089927420782,663,0.0293414763674987,28969.2307692308,60697,4,0.00110223201984018,0.000515579835343546,0.000861128022861029,0.6009,0.00180144230769231,0.04274375,28,21399314,0.78,0.001405125,0.033340125,37.5436255407652,126.933642185196,37.5436255407652,126.933642185196,"마포구",0.0638736540772927,0.00110223201984018,0.510124052721955,0.863802460852792,0.592829308560926
"신원동","관악구",6.604477612,28.12437811,97,12,18362,3515,0.191427949025161,1038,0.056529789783248,1132,0.0616490578368369,26,0.00141596775950332,850,0.0462912536760701,33385.4545454545,79068,1,0.000284495021337127,0.000441703372559332,0.000562914995726777,0.5316,0.00225,0.00451520661157025,17.7,6347562,0.55,0.0012375,0.00248336363636364,37.4793003803689,126.92669884395,37.4793003803689,126.92669884395,"관악구",0.226806778676229,0.000284495021337127,0.780120374371465,0.964846310841734,0.823317260256043
"신월1동","양천구",6.619402985,28.28606965,21,1,19359,4881,0.252130791879746,1474,0.0761402965029185,1842,0.0951495428482876,36,0.00185960018596002,1272,0.065705873237254,29783.0769230769,97368,1,0.000204876049989756,0.000460441706492228,0.000630555637462263,0.7714,0.00112410256410256,0.0210801709401709,21.6,7356067,0.65,0.000730666666666667,0.0137021111111111,37.5312655314095,126.834532234642,37.5312655314095,126.834532234642,"양천구",0.0741189163583002,0.000204876049989756,0.527101466842107,0.974684446344744,0.631765658881901
"신월2동","양천구",6.589552239,28.28606965,21,1,20894,4589,0.219632430362784,994,0.0475734660668134,758,0.0362783574231837,27,0.001292237005839,1003,0.0480042117354264,34252.4590163934,97368,1,0.000217912399215515,0.000460441706492228,0.000630555637462263,0.7714,0.00119781420765027,0.0224624772313297,21.6,7356067,0.61,0.000730666666666667,0.0137021111111111,37.5233974423091,126.846330338171,37.5233974423091,126.846330338171,"양천구",0.0417003609638628,0.000217912399215515,0.473380710358522,0.973073607018674,0.590230447037687
"신월3동","양천구",6.589552239,28.12437811,97,1,14317,3424,0.23915624781728,1275,0.0890549696165398,1491,0.104141929175107,36,0.00251449325976112,990,0.0691485646434309,16456.3218390805,97368,2,0.00058411214953271,0.000460441706492228,0.000630555637462263,0.7714,0.000839846743295019,0.0157495530012771,21.6,7356067,0.87,0.000730666666666667,0.0137021111111111,37.532360520144,126.827467435577,37.532360520144,126.827467435577,"양천구",0.0955569306888687,0.00058411214953271,0.562626379452546,0.927824055262089,0.648025336570823
"신월4동","양천구",6.559701493,28.12437811,97,1,17300,3841,0.222023121387283,711,0.0410982658959538,443,0.025606936416185,28,0.00161849710982659,960,0.0554913294797688,33269.2307692308,97368,3,0.000781046602447279,0.000460441706492228,0.000630555637462263,0.7714,0.00140512820512821,0.0263502136752137,21.6,7356067,0.52,0.000730666666666667,0.0137021111111111,37.5222490929613,126.839820740488,37.5222490929613,126.839820740488,"양천구",0.0608304946908389,0.000781046602447279,0.505081236274666,0.903489806775862,0.598246332006353
"신월5동","양천구",6.71641791,28.10696517,62,1,14091,2842,0.201689021361153,674,0.0478319494712937,750,0.0532254630615286,17,0.00120644382939465,714,0.0506706408345753,20421.7391304348,97368,23,0.00809289232934553,0.000460441706492228,0.000630555637462263,0.7714,0.00105893719806763,0.0198581320450886,21.6,7356067,0.69,0.000730666666666667,0.0137021111111111,37.5400448034471,126.829898464547,37.5400448034471,126.829898464547,"양천구",0.0537269374213114,0.00809289232934553,0.493309938460792,0,0.377952812522774
"신월6동","양천구",6.634328358,28.48258706,64,1,13771,2225,0.161571418197662,414,0.0300631762399245,338,0.0245443322924987,5,0.000363081838646431,478,0.0347106237745988,33587.8048780488,97368,3,0.00134831460674157,0.000460441706492228,0.000630555637462263,0.7714,0.00178211382113821,0.033419783197832,21.6,7356067,0.41,0.000730666666666667,0.0137021111111111,37.5159738459494,126.842129909,37.5159738459494,126.842129909,"양천구",0.0319956434448561,0.00134831460674157,0.457299032435576,0.833395212506107,0.545246529590353
"신월7동","양천구",6.731343284,28.10696517,62,1,18536,4827,0.26041217091066,1370,0.0739102287440656,1040,0.0561070349589987,67,0.00361458782908934,1141,0.0615558912386707,15576.4705882353,97368,4,0.000828672053035011,0.000460441706492228,0.000630555637462263,0.7714,0.000614005602240896,0.0115143790849673,21.6,7356067,1.19,0.000730666666666667,0.0137021111111111,37.5206628993533,126.832337416962,37.5206628993533,126.832337416962,"양천구",0.102677746565023,0.000828672053035011,0.574426276486606,0.89760495762063,0.649999381574217
"신정1동","양천구",6.723880597,28.10696517,62,1,19753,3077,0.155773806510403,523,0.0264769908368349,266,0.0134663089151015,11,0.000556877436338784,555,0.0280969979243659,28218.5714285714,97368,3,0.00097497562560936,0.000460441706492228,0.000630555637462263,0.7714,0.00104380952380952,0.0195744444444444,21.6,7356067,0.7,0.000730666666666667,0.0137021111111111,37.5188773236476,126.859634460954,37.5188773236476,126.859634460954,"양천구",0.038106053257758,0.00097497562560936,0.467424586569001,0.879526924870356,0.563791875432288
"신정2동","양천구",6.634328358,28.04975124,69,1,18684,3014,0.161314493684436,687,0.0367694283879255,699,0.0374116891457932,20,0.00107043459644616,707,0.0378398629843717,35930.7692307692,97368,12,0.0039814200398142,0.000460441706492228,0.000630555637462263,0.7714,0.00140512820512821,0.0263502136752137,21.6,7356067,0.52,0.000730666666666667,0.0137021111111111,37.5189528735653,126.875177087049,37.5189528735653,126.875177087049,"양천구",0.0394407961304724,0.0039814200398142,0.469636387679842,0.508034967254263,0.478615630615082
"신정3동","양천구",6.585820896,26.91791045,40,1,49245,8901,0.180749314651234,1911,0.0388059701492537,2484,0.0504416692049954,60,0.00121839780688395,2233,0.0453447050461976,18104.7794117647,97368,2,0.000224693854623076,0.000460441706492228,0.000630555637462263,0.7714,0.000268627450980392,0.0050375408496732,21.6,7356067,2.72,0.000730666666666667,0.0137021111111111,37.5117824165671,126.83939686274,37.5117824165671,126.83939686274,"양천구",0.0323239565035041,0.000224693854623076,0.457843079684425,0.97223565500701,0.578130234810908
"신정4동","양천구",6.686567164,28.21641791,98,1,32270,6751,0.209203594669972,1759,0.0545088317322591,1794,0.0555934304307406,33,0.0010226216299969,1613,0.0499845057328788,31950.4950495049,97368,3,0.000444378610576211,0.000460441706492228,0.000630555637462263,0.7714,0.000723432343234323,0.0135664466446645,21.6,7356067,1.01,0.000730666666666667,0.0137021111111111,37.525409273361,126.857570623463,37.525409273361,126.857570623463,"양천구",0.0777194384290876,0.000444378610576211,0.533067888449275,0.945090260380105,0.629416477728474
"신정6동","양천구",6.634328358,28.65671642,152,1,23948,3393,0.141681977618173,403,0.0168281276098213,66,0.00275597127108736,3,0.000125271421413062,447,0.0186654417905462,24945.8333333333,97368,4,0.00117889773062187,0.000460441706492228,0.000630555637462263,0.7714,0.000761111111111111,0.0142730324074074,21.6,7356067,0.96,0.000730666666666667,0.0137021111111111,37.5159107322479,126.869643768589,37.5159107322479,126.869643768589,"양천구",0.0420678522145818,0.00117889773062187,0.47398967975119,0.854329245633593,0.562929463404454
"신정7동","양천구",6.686567164,28.65671642,152,1,28295,5801,0.205018554514932,1626,0.0574659833892914,1846,0.0652412086941156,36,0.00127230959533486,1380,0.0487718678211698,23384.2975206612,97368,4,0.000689536286847095,0.000460441706492228,0.000630555637462263,0.7714,0.000603856749311295,0.0113240587695133,21.6,7356067,1.21,0.000730666666666667,0.0137021111111111,37.5101162435144,126.864683385365,37.5101162435144,126.864683385365,"양천구",0.0950538360078622,0.000689536286847095,0.561792701747981,0.914797298816546,0.644340391518424
"신촌동","서대문구",6.567164179,28.65671642,152,4,27618,2219,0.0803461510609023,646,0.0233905423998841,435,0.0157505974364545,14,0.000506915779564052,455,0.0164747628358317,10501.1406844106,60331,3,0.00135196034249662,0.000688783920975919,0.000793244041692646,0.892,0.000383161325366649,0.00526966322650733,20.3,9039083,2.63,0.00100771428571429,0.0138592142857143,37.5636354580298,126.941062541737,37.5636354580298,126.941062541737,"서대문구",0.0338546598353176,0.00135196034249662,0.460379606680661,0.832944726374983,0.547501389726
"쌍문1동","도봉구",6.731343284,28.6641791,115,16,21012,5144,0.244812488102037,1144,0.0544450790024748,1265,0.0602036931277365,113,0.00537787930706263,1120,0.0533028745478774,16945.1612903226,84332,5,0.000972006220839813,0.000705820452110082,0.000750736299062542,0.4761,0.00266705069124424,0.00654228110599078,17.3,3490683,1.24,0.00330714285714286,0.00811242857142857,37.6530253400032,127.019512098015,37.6530253400032,127.019512098015,"도봉구",0.324581877191571,0.000972006220839813,0.942143394632338,0.879893840016228,0.927586765723053
"쌍문2동","도봉구",6.731343284,28.6641791,115,16,17861,4428,0.247914450478697,1220,0.0683052460668496,1146,0.0641621409775489,101,0.00565477856782935,906,0.0507250433906276,33075.9259259259,84332,4,0.000903342366757001,0.000705820452110082,0.000750736299062542,0.4761,0.00612433862433862,0.0150230158730159,17.3,3490683,0.54,0.00330714285714286,0.00811242857142857,37.6570619607445,127.03700172895,37.6570619607445,127.03700172895,"도봉구",0.333812999057475,0.000903342366757001,0.95744027766105,0.888378304072896,0.941290611571625
"쌍문3동","도봉구",6.634328358,28.04975124,69,16,16529,3819,0.231048460281929,974,0.0589267348296933,985,0.0595922318349567,82,0.00496097767560046,848,0.0513037691330389,33058,84332,3,0.000785545954438335,0.000705820452110082,0.000750736299062542,0.4761,0.00661428571428571,0.0162248571428571,17.3,3490683,0.5,0.00330714285714286,0.00811242857142857,37.6476871657099,127.030586271426,37.6476871657099,127.030586271426,"도봉구",0.295255764546197,0.000785545954438335,0.893547122008092,0.902933843368967,0.895742142042658
"쌍문4동","도봉구",6.664179104,28.2960199,41,16,17985,3710,0.206283013622463,645,0.0358632193494579,383,0.0212955240478176,47,0.00261328885182096,646,0.0359188212399222,34586.5384615385,84332,2,0.000539083557951483,0.000705820452110082,0.000750736299062542,0.4761,0.00635989010989011,0.0156008241758242,17.3,3490683,0.52,0.00330714285714286,0.00811242857142857,37.6555505327334,127.030407661169,37.6555505327334,127.030407661169,"도봉구",0.254903169524898,0.000539083557951483,0.82667887620736,0.933388022969647,0.851632074029005
"아현동","마포구",6.73880597,28.21641791,98,6,29638,3886,0.131115459882583,805,0.0271610769957487,561,0.0189284027262298,25,0.000843511707942506,730,0.0246305418719212,38997.3684210526,60697,1,0.000257334019557386,0.000515579835343546,0.000861128022861029,0.6009,0.00184884868421053,0.0438685855263158,28,21399314,0.76,0.001405125,0.033340125,37.5519258968623,126.952841241611,37.5519258968623,126.952841241611,"마포구",0.0693728516907378,0.000257334019557386,0.51923676771658,0.968202465931213,0.624224298988286
"안암동","성북구",6.514925373,28.79850746,69,3,17178,2247,0.13080684596577,650,0.0378390965188031,458,0.0266620095470951,26,0.00151356386075212,550,0.0320176970543719,12915.7894736842,70609,7,0.00311526479750779,0.00039730760205113,0.000576212194787603,0.7417,0.000871851503759398,0.0106013627819549,18.7,6371894,1.33,0.0011595625,0.0140998125,37.587251657735,127.027308902479,37.587251657735,127.027308902479,"성북구",0.0511062825874576,0.00311526479750779,0.488967253894991,0.615061628064472,0.518453553413971
"암사1동","강동구",6.701492537,28.40547264,110,7,33640,7033,0.209066587395957,1832,0.0544589774078478,2021,0.060077288941736,62,0.00184304399524376,1678,0.0498810939357907,32980.3921568627,56170,15,0.00213280250248827,0.000495579991609918,0.000652078936328839,0.5549,0.00460876225490196,0.0165622549019608,21.9,9364063,1.02,0.0047009375,0.0168935,37.5518551127118,127.134585664404,37.5518551127118,127.134585664404,"강동구",0.160435334868565,0.00213280250248827,0.670136319657317,0.736459795127319,0.685645606853744
"암사2동","강동구",6.701492537,28.40547264,110,7,14722,2747,0.18659149572069,485,0.032943893492732,152,0.0103246841461758,8,0.000543404428746094,515,0.0349816601005298,12476.2711864407,56170,6,0.00218420094648708,0.000495579991609918,0.000652078936328839,0.5549,0.00398384533898305,0.0143165254237288,21.9,9364063,1.18,0.0047009375,0.0168935,37.557380409415,127.123241947704,37.557380409415,127.123241947704,"강동구",0.123756538755892,0.00218420094648708,0.609355922440172,0.730108735221031,0.637593134677968
"암사3동","강동구",6.589552239,28.30845771,36,7,17180,3093,0.180034924330617,391,0.0227590221187427,133,0.00774155995343423,11,0.000640279394644936,560,0.0325960419091967,6844.62151394422,56170,8,0.00258648561267378,0.000495579991609918,0.000652078936328839,0.5549,0.00187288346613546,0.0067304780876494,21.9,9364063,2.51,0.0047009375,0.0168935,37.5615049232655,127.138509012029,37.5615049232655,127.138509012029,"강동구",0.0820270471185461,0.00258648561267378,0.540206022601689,0.680400342990483,0.572989497273506
"압구정동","강남구",6.641791045,28.65671642,152,10,25662,5488,0.213857064920895,876,0.0341360766892682,134,0.00522172862598395,5,0.000194840620372535,501,0.019523030161328,10143.0830039526,100572,2,0.000364431486880466,0.000532978518319719,0.000687958087476517,0.6626,0.0208134567014014,0.00970537190082645,56.1,77924019,2.53,0.0526580454545455,0.0245545909090909,37.5302665813314,127.033483609482,37.5302665813314,127.033483609482,"강남구",-0.0247055894309639,0.000364431486880466,0.363339474812487,0.954968944099379,0.50168794476247
"약수동","중구",6.76119403,28.40547264,62,5,16250,4255,0.261846153846154,1204,0.0740923076923077,988,0.0608,92,0.00566153846153846,826,0.0508307692307692,33854.1666666667,25849,7,0.00164512338425382,0.00183498426563265,0.00229995765420925,0.9989,0,0.0127201388888889,53.6,61342710,0.48,0,0.00610566666666667,37.5498372081283,127.0102396877,37.5498372081283,127.0102396877,"중구",-0.126639739918008,0.00164512338425382,0.194424493591111,0.796719971389158,0.335267136050402
"양재1동","서초구",6.731343284,28.21641791,98,1,41621,7979,0.191706109896447,1614,0.0387785012373561,2408,0.0578554095288436,51,0.00122534297590159,1856,0.0445928737896735,7225.86805555556,60991,11,0.00137861887454568,0.000598528411550114,0.000786496011871638,0.4301,0.0019234068627451,0.0110730494281046,53.2,38335706,5.76,0.0110788235294118,0.0637807647058824,37.4695574215645,127.022529575466,37.4695574215645,127.022529575466,"서초구",-0.0582463057503792,0.00137861887454568,0.307759186556044,0.829650659067008,0.429799907057786
